date,product_id,category,season,time_period,sales_amount,units_sold,profit_margin,growth_rate
2021-05-02,2,apparel,spring,q2,105739.0,2167,0.354,0.0558
2021-05-02,3,shoes,spring,q2,31253.0,794,0.465,0.08149999999999999
2021-05-02,4,shoes,spring,q2,28700.0,725,0.47000000000000003,0.010499999999999999
2021-05-02,5,shoes,spring,q2,36900.0,750,0.42,0.1325
2021-05-02,6,shoes,spring,q2,90394.0,1910,0.616,0.0612
2021-05-03,1,accessories,spring,q2,76745.0,1827,0.4816666666666667,0.06466666666666666
2021-05-03,2,apparel,spring,q2,18909.0,406,0.4566666666666667,-0.04066666666666666
2021-05-03,3,shoes,spring,q2,72815.0,1607,0.3983333333333334,0.048999999999999995
2021-05-03,4,shoes,spring,q2,15265.0,362,0.3466666666666666,0.043333333333333335
2021-05-03,5,shoes,spring,q2,20321.0,403,0.3633333333333333,0.051333333333333335
2021-05-03,6,shoes,spring,q2,33963.0,616,0.42,0.07466666666666667
2021-05-04,1,accessories,spring,q2,37472.0,629,0.355,0.0575
2021-05-04,2,apparel,spring,q2,39325.0,1153,0.47400000000000003,0.094
2021-05-04,3,shoes,spring,q2,7742.0,224,0.375,0.121
2021-05-04,4,shoes,spring,q2,56187.0,1255,0.38999999999999996,0.1246
2021-05-04,5,shoes,spring,q2,10207.0,228,0.5549999999999999,0.07150000000000001
2021-05-04,6,shoes,spring,q2,19230.0,390,0.455,0.061
2021-05-05,1,accessories,spring,q2,86380.0,2440,0.454,0.1464
2021-05-05,2,apparel,spring,q2,78632.0,2106,0.40800000000000003,0.073
2021-05-05,3,shoes,spring,q2,93456.0,2696,0.4175,0.039625
2021-05-05,4,shoes,spring,q2,63711.0,1642,0.44399999999999995,0.0284
2021-05-05,5,shoes,spring,q2,139554.0,2623,0.4675,0.025625
2021-05-05,6,shoes,spring,q2,110626.0,2208,0.556,0.11699999999999999
2021-05-06,1,accessories,spring,q2,67568.0,1392,0.41600000000000004,0.0388
2021-05-06,2,apparel,spring,q2,24751.0,575,0.404,0.1366
2021-05-06,3,shoes,spring,q2,25110.0,645,0.45200000000000007,0.015199999999999997
2021-05-06,4,shoes,spring,q2,41875.0,1105,0.5162500000000001,0.085625
2021-05-06,5,shoes,spring,q2,27609.999999999996,568,0.356,0.1004
2021-05-06,6,shoes,spring,q2,111859.0,1973,0.38375,0.047
2021-05-07,1,accessories,spring,q2,103015.0,2018,0.42400000000000004,0.1086
2021-05-07,2,apparel,spring,q2,11331.0,288,0.405,-0.064
2021-05-07,3,shoes,spring,q2,8782.0,254,0.355,0.015
2021-05-07,4,shoes,spring,q2,5497.0,159,0.37,0.0995
2021-05-07,5,shoes,spring,q2,26674.0,739,0.5,0.0318
2021-05-07,6,shoes,spring,q2,16924.0,344,0.46,0.027500000000000004
2021-05-08,1,accessories,spring,q2,60900.00000000001,1131,0.525,0.09
2021-05-08,2,apparel,spring,q2,109554.00000000001,2097,0.34199999999999997,0.0748
2021-05-08,3,shoes,spring,q2,35340.0,710,0.305,0.011000000000000003
2021-05-08,4,shoes,spring,q2,31110.0,630,0.35,0.0935
2021-05-08,5,shoes,spring,q2,39172.0,662,0.42,0.0305
2021-05-08,6,shoes,spring,q2,85045.0,1629,0.6220000000000001,0.07039999999999999
2021-05-09,1,accessories,spring,q2,75275.0,2076,0.4779999999999999,0.056400000000000006
2021-05-09,2,apparel,spring,q2,28440.0,635,0.42,-0.013000000000000001
2021-05-09,3,shoes,spring,q2,76573.0,1724,0.45200000000000007,0.0496
2021-05-09,4,shoes,spring,q2,21674.0,548,0.47500000000000003,0.11399999999999999
2021-05-09,5,shoes,spring,q2,28674.0,576,0.405,0.1195
2021-05-09,6,shoes,spring,q2,37829.0,693,0.5700000000000001,0.13
2021-05-10,1,accessories,spring,q2,140031.0,2591,0.5014285714285714,0.027714285714285716
2021-05-10,2,apparel,spring,q2,94784.00000000001,2467,0.446,0.09330000000000001
2021-05-10,3,shoes,spring,q2,56769.0,1342,0.39285714285714285,0.05242857142857143
2021-05-10,4,shoes,spring,q2,95056.0,2126,0.40599999999999997,0.0979
2021-05-10,5,shoes,spring,q2,62057.0,1202,0.39714285714285713,0.039714285714285716
2021-05-10,6,shoes,spring,q2,97602.0,1721,0.42,0.08157142857142859
2021-05-11,1,accessories,spring,q2,78489.0,1392,0.38,0.01425
2021-05-11,2,apparel,spring,q2,40885.0,796,0.37,0.10025
2021-05-11,3,shoes,spring,q2,87015.0,1732,0.4214285714285714,0.017142857142857144
2021-05-11,4,shoes,spring,q2,27076.0,579,0.3725,0.01725
2021-05-11,5,shoes,spring,q2,81616.0,1487,0.43142857142857144,0.053142857142857144
2021-05-11,6,shoes,spring,q2,68190.0,1034,0.4675,0.129
2021-05-12,1,accessories,spring,q2,63122.0,1785,0.42799999999999994,0.07999999999999999
2021-05-12,2,apparel,spring,q2,30998.000000000004,956,0.418,0.0013999999999999985
2021-05-12,3,shoes,spring,q2,24101.0,872,0.414,0.0184
2021-05-12,4,shoes,spring,q2,58180.00000000001,1464,0.51125,0.069375
2021-05-12,5,shoes,spring,q2,30068.0,746,0.42400000000000004,0.0434
2021-05-12,6,shoes,spring,q2,112890.0,2166,0.40625,0.0415
2021-05-13,1,accessories,spring,q2,178619.0,3441,0.4109999999999999,0.015300000000000003
2021-05-13,2,apparel,spring,q2,44543.0,926,0.3771428571428571,0.052142857142857144
2021-05-13,3,shoes,spring,q2,41135.0,951,0.37142857142857144,0.10585714285714286
2021-05-13,4,shoes,spring,q2,31204.0,717,0.37285714285714283,0.05128571428571428
2021-05-13,5,shoes,spring,q2,80211.0,1529,0.38699999999999996,0.0775
2021-05-13,6,shoes,spring,q2,77372.0,1339,0.41571428571428576,0.06314285714285714
2021-05-14,1,accessories,spring,q2,41939.0,897,0.46666666666666673,0.04833333333333333
2021-05-14,2,apparel,spring,q2,99696.00000000001,1940,0.38000000000000006,0.10616666666666667
2021-05-14,3,shoes,spring,q2,35571.0,693,0.4133333333333333,0.08866666666666667
2021-05-14,4,shoes,spring,q2,24403.0,530,0.4566666666666667,0.011999999999999997
2021-05-14,5,shoes,spring,q2,18061.0,355,0.4166666666666667,-0.06999999999999999
2021-05-14,6,shoes,spring,q2,103159.0,1665,0.48833333333333334,0.05733333333333334
2021-05-15,1,accessories,spring,q2,113958.0,2250,0.5239999999999999,0.0752
2021-05-15,2,apparel,spring,q2,32050.0,650,0.4749999999999999,0.071
2021-05-15,3,shoes,spring,q2,75215.0,1642,0.40599999999999997,0.022399999999999996
2021-05-15,4,shoes,spring,q2,25542.0,576,0.425,0.047
2021-05-15,5,shoes,spring,q2,32573.0,599,0.46499999999999997,0.0835
2021-05-15,6,shoes,spring,q2,42750.0,725,0.625,0.1195
2021-05-16,1,accessories,spring,q2,43792.0,1177,0.4566666666666667,0.08766666666666667
2021-05-16,2,apparel,spring,q2,92775.0,2025,0.44999999999999996,0.07666666666666667
2021-05-16,3,shoes,spring,q2,22338.0,680,0.4566666666666667,0.128
2021-05-16,4,shoes,spring,q2,65921.0,1605,0.43166666666666664,0.057666666666666665
2021-05-16,5,shoes,spring,q2,27243.999999999996,648,0.40666666666666657,0.03166666666666667
2021-05-16,6,shoes,spring,q2,36830.0,790,0.5666666666666668,0.034999999999999996
2021-05-17,1,accessories,spring,q2,58959.0,964,0.45333333333333337,0.048666666666666664
2021-05-17,2,apparel,spring,q2,26418.000000000004,480,0.4566666666666667,0.10433333333333333
2021-05-17,3,shoes,spring,q2,89695.0,1644,0.4283333333333333,0.03983333333333333
2021-05-17,4,shoes,spring,q2,23016.0,446,0.3466666666666667,0.04033333333333334
2021-05-17,5,shoes,spring,q2,84498.0,1452,0.48666666666666664,0.016333333333333335
2021-05-17,6,shoes,spring,q2,43665.0,680,0.39999999999999997,0.06966666666666667
2021-05-18,1,accessories,spring,q2,135678.0,2591,0.4175,0.037750000000000006
2021-05-18,2,apparel,spring,q2,86416.0,1700,0.4,0.0275
2021-05-18,3,shoes,spring,q2,83327.0,1676,0.42375,0.068
2021-05-18,4,shoes,spring,q2,108003.0,2156,0.4727272727272727,0.020181818181818183
2021-05-18,5,shoes,spring,q2,45552.0,1021,0.40375000000000005,0.005125000000000002
2021-05-18,6,shoes,spring,q2,202481.0,3320,0.40363636363636357,0.08281818181818182
2021-05-19,1,accessories,spring,q2,169880.0,4148,0.4581818181818182,0.057272727272727274
2021-05-19,2,apparel,spring,q2,54999.0,1497,0.40874999999999995,0.0385
2021-05-19,3,shoes,spring,q2,44529.0,1382,0.4425,0.051000000000000004
2021-05-19,4,shoes,spring,q2,35752.0,1116,0.465,-0.022125
2021-05-19,5,shoes,spring,q2,93772.0,2046,0.41999999999999993,0.061000000000000006
2021-05-19,6,shoes,spring,q2,74713.0,1700,0.48625,-0.005125000000000001
2021-05-20,1,accessories,spring,q2,75772.0,1318,0.4425,-0.022250000000000002
2021-05-20,2,apparel,spring,q2,98454.00000000001,1873,0.3628571428571429,0.06542857142857142
2021-05-20,3,shoes,spring,q2,28320.000000000004,572,0.37,0.016
2021-05-20,4,shoes,spring,q2,22073.0,443,0.365,0.050499999999999996
2021-05-20,5,shoes,spring,q2,30167.0,505,0.3375,0.104
2021-05-20,6,shoes,spring,q2,125226.0,2013,0.4842857142857143,0.055
2021-05-21,1,accessories,spring,q2,22463.0,684,0.4466666666666667,-0.027
2021-05-21,3,shoes,spring,q2,49498.0,1067,0.45333333333333337,-0.042
2021-05-22,2,apparel,spring,q2,11277.0,351,0.4166666666666666,-0.032
2021-05-22,4,shoes,spring,q2,48065.0,1047,0.40666666666666657,0.06533333333333334
2021-05-23,1,accessories,spring,q2,33644.0,676,0.455,-0.034999999999999996
2021-05-23,2,apparel,spring,q2,12981.000000000002,293,0.42499999999999993,0.10500000000000001
2021-05-23,3,shoes,spring,q2,18795.0,622,0.42799999999999994,0.05900000000000001
2021-05-23,4,shoes,spring,q2,6444.0,163,0.47000000000000003,0.096
2021-05-23,5,shoes,spring,q2,64386.0,1170,0.524,-0.005799999999999994
2021-05-23,6,shoes,spring,q2,19358.0,358,0.455,0.036
2021-05-24,1,accessories,spring,q2,40151.0,856,0.39999999999999997,0.106
2021-05-24,2,apparel,spring,q2,30790.000000000004,604,0.45333333333333337,0.043000000000000003
2021-05-24,3,shoes,spring,q2,33412.0,652,0.39999999999999997,0.059666666666666666
2021-05-24,4,shoes,spring,q2,26306.0,600,0.43,0.07733333333333332
2021-05-24,5,shoes,spring,q2,16376.000000000002,320,0.3466666666666666,0.016
2021-05-24,6,shoes,spring,q2,107407.0,1724,0.27999999999999997,0.07766666666666666
2021-05-25,1,accessories,spring,q2,143890.0,3040,0.4222222222222222,0.04188888888888889
2021-05-25,2,apparel,spring,q2,56872.00000000001,1117,0.40333333333333327,0.029166666666666664
2021-05-25,3,shoes,spring,q2,56324.00000000001,1111,0.41,0.06733333333333333
2021-05-25,4,shoes,spring,q2,40717.0,881,0.4083333333333334,0.005166666666666667
2021-05-25,5,shoes,spring,q2,30589.999999999996,715,0.445,0.07
2021-05-25,6,shoes,spring,q2,95394.0,1701,0.365,0.02783333333333333
2021-05-26,2,apparel,spring,q2,73746.0,1431,0.30333333333333334,0.07066666666666667
2021-05-26,6,shoes,spring,q2,10051.0,293,0.5549999999999999,0.1215
2021-05-27,1,accessories,spring,q2,67620.0,1503,0.43,0.027000000000000003
2021-05-27,2,apparel,spring,q2,38194.0,672,0.44333333333333336,0.055999999999999994
2021-05-27,3,shoes,spring,q2,92647.0,1824,0.4383333333333333,0.06233333333333333
2021-05-27,4,shoes,spring,q2,28578.000000000004,550,0.40666666666666657,-0.005333333333333333
2021-05-27,5,shoes,spring,q2,22150.0,393,0.35666666666666663,0.08666666666666667
2021-05-27,6,shoes,spring,q2,47202.00000000001,672,0.31,0.028999999999999998
2021-05-28,2,apparel,spring,q2,5629.0,163,0.425,0.125
2021-05-28,4,shoes,spring,q2,53130.0,1134,0.4166666666666667,0.022666666666666665
2021-05-29,3,shoes,spring,q2,5456.0,222,0.425,0.0835
2021-05-29,5,shoes,spring,q2,55497.0,1000,0.6066666666666668,0.14433333333333334
2021-05-30,4,shoes,spring,q2,1906.0000000000002,64,0.45,0.044
2021-05-30,6,shoes,spring,q2,68897.0,1153,0.26666666666666666,-0.0006666666666666673
2021-05-31,1,accessories,spring,q2,32123.0,746,0.4566666666666667,0.043333333333333335
2021-05-31,5,shoes,spring,q2,6895.999999999999,156,0.42,0.135
2021-06-01,2,apparel,summer,q2,18353.0,443,0.40666666666666657,0.06633333333333334
2021-06-01,6,shoes,summer,q2,8920.0,260,0.56,0.0325
2021-06-02,1,accessories,summer,q2,21436.0,542,0.47000000000000003,0.0775
2021-06-02,3,shoes,summer,q2,14537.0,452,0.4033333333333333,0.069
2021-06-03,1,accessories,summer,q2,24370.0,710,0.37,0.045
2021-06-03,2,apparel,summer,q2,16444.000000000004,516,0.4125,0.04675
2021-06-03,3,shoes,summer,q2,6248.000000000002,252,0.37,0.049999999999999996
2021-06-03,4,shoes,summer,q2,12868.0,422,0.418,0.014799999999999997
2021-06-03,5,shoes,summer,q2,7689.0,221,0.55,0.0405
2021-06-03,6,shoes,summer,q2,22873.000000000004,423,0.47500000000000003,-0.045
2021-06-04,1,accessories,summer,q2,107611.0,2366,0.434,0.0504
2021-06-04,2,apparel,summer,q2,94497.0,2083,0.41200000000000003,0.065
2021-06-04,3,shoes,summer,q2,91826.0,1993,0.43285714285714283,0.06042857142857143
2021-06-04,4,shoes,summer,q2,81316.0,1699,0.4880000000000001,0.007599999999999998
2021-06-04,5,shoes,summer,q2,101937.0,1760,0.39285714285714285,0.05014285714285714
2021-06-04,6,shoes,summer,q2,145104.0,2360,0.5519999999999999,0.022999999999999996
2021-06-05,1,accessories,summer,q2,51364.99999999999,1006,0.47333333333333333,-0.03933333333333333
2021-06-05,2,apparel,summer,q2,27974.0,593,0.4566666666666667,0.14966666666666667
2021-06-05,3,shoes,summer,q2,20514.0,483,0.35999999999999993,0.068
2021-06-05,4,shoes,summer,q2,18710.0,440,0.35666666666666663,0.0672
2021-06-05,5,shoes,summer,q2,22323.0,440,0.35333333333333333,0.14933333333333332
2021-06-05,6,shoes,summer,q2,52584.0,1020,0.466,0.057800000000000004
2021-06-06,1,accessories,summer,q2,53336.0,1345,0.4075,0.0325
2021-06-06,2,apparel,summer,q2,10406.000000000004,352,0.4149999999999999,0.1005
2021-06-06,3,shoes,summer,q2,6150.000000000002,250,0.375,0.038
2021-06-06,4,shoes,summer,q2,5431.000000000001,219,0.37,0.022
2021-06-06,5,shoes,summer,q2,10706.0,282,0.49,0.05225
2021-06-06,6,shoes,summer,q2,22210.000000000004,410,0.465,0.048
2021-06-07,1,accessories,summer,q2,71673.0,1323,0.505,0.06899999999999999
2021-06-07,2,apparel,summer,q2,59868.0,1226,0.40499999999999997,0.10925
2021-06-07,3,shoes,summer,q2,48573.0,984,0.305,0.03
2021-06-07,4,shoes,summer,q2,47746.0,968,0.37499999999999994,0.03950000000000001
2021-06-07,5,shoes,summer,q2,60840.0,945,0.3999999999999999,-0.0075
2021-06-07,6,shoes,summer,q2,88406.0,1363,0.5625,0.005250000000000005
2021-06-08,1,accessories,summer,q2,96332.0,2100,0.41999999999999993,-0.0022857142857142837
2021-06-08,2,apparel,summer,q2,41235.0,950,0.4079999999999999,-0.021599999999999998
2021-06-08,3,shoes,summer,q2,37352.0,994,0.4442857142857143,0.04271428571428571
2021-06-08,4,shoes,summer,q2,24695.0,645,0.4680000000000001,0.045799999999999993
2021-06-08,5,shoes,summer,q2,30847.999999999996,639,0.362,0.039999999999999994
2021-06-08,6,shoes,summer,q2,56855.0,1077,0.45200000000000007,0.010400000000000001
2021-06-09,1,accessories,summer,q2,24500.0,625,0.3999999999999999,0.0615
2021-06-09,2,apparel,summer,q2,14191.000000000002,413,0.3825,0.067
2021-06-09,3,shoes,summer,q2,7620.000000000001,260,0.35,-0.029500000000000002
2021-06-09,4,shoes,summer,q2,11821.0,354,0.4125,0.029500000000000002
2021-06-09,5,shoes,summer,q2,8786.0,222,0.4049999999999999,0.067
2021-06-09,6,shoes,summer,q2,22516.000000000004,416,0.47000000000000003,0.08
2021-06-10,1,accessories,summer,q2,161417.0,2803,0.43500000000000005,0.01833333333333333
2021-06-10,2,apparel,summer,q2,114440.00000000001,1975,0.37833333333333335,0.043000000000000003
2021-06-10,3,shoes,summer,q2,104688.0,1876,0.355,0.043250000000000004
2021-06-10,4,shoes,summer,q2,87857.0,1548,0.36000000000000004,0.054
2021-06-10,5,shoes,summer,q2,104462.0,1610,0.3575,0.00012499999999999946
2021-06-10,6,shoes,summer,q2,169228.0,2141,0.4916666666666667,0.0795
2021-06-11,1,accessories,summer,q2,80332.0,2072,0.454,0.0576
2021-06-11,2,apparel,summer,q2,45472.0,1332,0.41,0.13899999999999998
2021-06-11,3,shoes,summer,q2,45557.0,1335,0.43,0.0596
2021-06-11,4,shoes,summer,q2,43628.0,1280,0.45,0.10371428571428572
2021-06-11,5,shoes,summer,q2,62640.0,1290,0.39799999999999996,0.034999999999999996
2021-06-11,6,shoes,summer,q2,110260.0,2138,0.5585714285714286,0.13957142857142857
2021-06-12,1,accessories,summer,q2,171034.0,3379,0.49,0.028555555555555556
2021-06-12,2,apparel,summer,q2,80214.0,1724,0.42142857142857143,0.027142857142857142
2021-06-12,3,shoes,summer,q2,58241.0,1420,0.3914285714285714,0.06114285714285715
2021-06-12,4,shoes,summer,q2,56119.0,1356,0.39571428571428563,0.013571428571428571
2021-06-12,5,shoes,summer,q2,70276.0,1378,0.4033333333333333,0.03788888888888889
2021-06-12,6,shoes,summer,q2,110721.00000000001,1957,0.41714285714285715,0.04871428571428572
2021-06-13,1,accessories,summer,q2,48951.0,1054,0.45333333333333337,0.11333333333333333
2021-06-13,2,apparel,summer,q2,56256.0,1095,0.43600000000000005,0.0648
2021-06-13,3,shoes,summer,q2,42421.0,825,0.4033333333333333,0.041666666666666664
2021-06-13,4,shoes,summer,q2,30236.0,652,0.4466666666666667,0.07133333333333333
2021-06-13,5,shoes,summer,q2,22745.0,441,0.40666666666666657,0.01933333333333333
2021-06-13,6,shoes,summer,q2,66946.0,1104,0.40800000000000003,0.054200000000000005
2021-06-14,1,accessories,summer,q2,52420.0,1257,0.4475,0.007750000000000003
2021-06-14,2,apparel,summer,q2,14383.0,419,0.415,0.139
2021-06-14,3,shoes,summer,q2,26513.0,674,0.40249999999999997,0.03225
2021-06-14,4,shoes,summer,q2,14040.0,355,0.3999999999999999,0.015499999999999996
2021-06-14,5,shoes,summer,q2,19607.0,358,0.415,0.009999999999999995
2021-06-14,6,shoes,summer,q2,33786.0,567,0.42,0.030500000000000006
2021-06-15,1,accessories,summer,q2,92563.0,1765,0.376,0.09380000000000001
2021-06-15,2,apparel,summer,q2,56786.0,1211,0.3842857142857143,0.008714285714285713
2021-06-15,3,shoes,summer,q2,35086.0,803,0.37,0.017199999999999997
2021-06-15,4,shoes,summer,q2,35967.0,831,0.3942857142857143,0.030428571428571426
2021-06-15,5,shoes,summer,q2,38519.99999999999,733,0.32999999999999996,-0.0011999999999999956
2021-06-15,6,shoes,summer,q2,68154.0,1181,0.396,0.0764
2021-06-16,3,shoes,summer,q2,4460.0,130,0.4149999999999999,0.1825
2021-06-16,5,shoes,summer,q2,9628.0,163,0.41,0.058499999999999996
2021-06-17,1,accessories,summer,q2,246281.0,4430,0.449,0.0651
2021-06-17,2,apparel,summer,q2,206669.0,3547,0.41,0.06620000000000001
2021-06-17,3,shoes,summer,q2,222060.0,3330,0.413,0.047099999999999996
2021-06-17,4,shoes,summer,q2,190113.0,2905,0.43249999999999994,0.002166666666666666
2021-06-17,5,shoes,summer,q2,184624.0,2475,0.413,0.0375
2021-06-17,6,shoes,summer,q2,347656.00000000006,4081,0.4975,0.09916666666666667
2021-06-18,1,accessories,summer,q2,105875.0,2563,0.46,0.008714285714285714
2021-06-18,2,apparel,summer,q2,41932.0,1216,0.4039999999999999,0.012999999999999998
2021-06-18,3,shoes,summer,q2,44393.0,1263,0.45,-0.011600000000000001
2021-06-18,4,shoes,summer,q2,41190.0,1157,0.446,0.0824
2021-06-18,5,shoes,summer,q2,62014.0,1235,0.3985714285714285,0.03485714285714286
2021-06-18,6,shoes,summer,q2,92663.0,1699,0.562,0.019
2021-06-19,1,accessories,summer,q2,63350.0,1060,0.4633333333333334,0.05366666666666667
2021-06-19,2,apparel,summer,q2,47600.0,882,0.438,0.06420000000000001
2021-06-19,3,shoes,summer,q2,28601.000000000004,547,0.36666666666666664,0.015
2021-06-19,4,shoes,summer,q2,26455.000000000004,520,0.3533333333333333,0.08766666666666667
2021-06-19,5,shoes,summer,q2,32123.0,533,0.3666666666666667,0.06133333333333333
2021-06-19,6,shoes,summer,q2,60799.0,966,0.472,0.0254
2021-06-20,1,accessories,summer,q2,20320.0,520,0.465,0.1175
2021-06-20,3,shoes,summer,q2,7512.0,192,0.415,0.104
2021-06-21,1,accessories,summer,q2,76988.0,2062,0.45166666666666666,-0.0195
2021-06-21,2,apparel,summer,q2,46911.0,1436,0.40874999999999995,0.027625000000000004
2021-06-21,3,shoes,summer,q2,42481.0,1148,0.4566666666666667,0.03266666666666667
2021-06-21,4,shoes,summer,q2,44741.0,1181,0.45125000000000004,0.063875
2021-06-21,5,shoes,summer,q2,55451.0,1081,0.4033333333333333,-0.037333333333333336
2021-06-21,6,shoes,summer,q2,90600.0,1617,0.45,0.052333333333333336
2021-06-22,1,accessories,summer,q2,110388.0,2131,0.43500000000000005,0.052
2021-06-22,2,apparel,summer,q2,56651.00000000001,1189,0.4183333333333333,0.09583333333333333
2021-06-22,3,shoes,summer,q2,45717.00000000001,1130,0.40125,0.06475
2021-06-22,4,shoes,summer,q2,36406.00000000001,836,0.40166666666666667,0.055999999999999994
2021-06-22,5,shoes,summer,q2,54256.0,958,0.37625,0.06937499999999999
2021-06-22,6,shoes,summer,q2,86771.0,1436,0.39833333333333326,0.016
2021-06-23,1,accessories,summer,q2,45916.0,975,0.41,0.05666666666666667
2021-06-23,2,apparel,summer,q2,38311.0,756,0.4466666666666667,0.074
2021-06-23,3,shoes,summer,q2,39190.0,760,0.3933333333333333,0.055333333333333325
2021-06-23,4,shoes,summer,q2,31413.0,739,0.438,0.07039999999999999
2021-06-23,5,shoes,summer,q2,18939.0,365,0.3533333333333333,0.05466666666666667
2021-06-23,6,shoes,summer,q2,67492.0,1104,0.41,0.0088
2021-06-24,1,accessories,summer,q2,165487.0,3110,0.41875,0.02575
2021-06-24,2,apparel,summer,q2,125328.99999999999,2068,0.4116666666666666,0.042
2021-06-24,3,shoes,summer,q2,156065.0,2100,0.39999999999999997,-0.010833333333333334
2021-06-24,4,shoes,summer,q2,128238.0,1713,0.4183333333333333,0.05633333333333334
2021-06-24,5,shoes,summer,q2,116310.0,1472,0.45125000000000004,0.13924999999999998
2021-06-24,6,shoes,summer,q2,218463.0,2233,0.35833333333333334,0.04700000000000001
2021-06-25,2,apparel,summer,q2,13862.000000000002,254,0.3999999999999999,-0.0015000000000000013
2021-06-25,6,shoes,summer,q2,20415.0,410,0.56,0.0885
2021-06-26,1,accessories,summer,q2,89189.0,1842,0.426,0.0888
2021-06-26,2,apparel,summer,q2,50105.00000000001,891,0.45,0.036333333333333336
2021-06-26,3,shoes,summer,q2,59865.00000000001,1111,0.4119999999999999,0.0746
2021-06-26,4,shoes,summer,q2,33835.0,659,0.3999999999999999,0.025333333333333336
2021-06-26,5,shoes,summer,q2,26964.000000000004,480,0.36000000000000004,0.15766666666666665
2021-06-26,6,shoes,summer,q2,66588.0,954,0.2966666666666667,0.026
2021-06-27,2,apparel,summer,q2,14997.000000000002,381,0.3999999999999999,0.0010000000000000009
2021-06-27,4,shoes,summer,q2,6344.0,128,0.465,-0.039
2021-06-28,3,shoes,summer,q2,10017.0,288,0.3999999999999999,0.0245
2021-06-28,5,shoes,summer,q2,9565.0,160,0.4049999999999999,-0.0765
2021-06-29,4,shoes,summer,q2,7643.0,221,0.46,0.018000000000000002
2021-06-29,6,shoes,summer,q2,20282.0,313,0.55,0.084
2021-06-30,1,accessories,summer,q2,31210.0,635,0.47500000000000003,-0.0030000000000000027
2021-06-30,5,shoes,summer,q2,9679.0,219,0.42,0.073
2021-07-01,2,apparel,summer,q3,13959.000000000002,313,0.3999999999999999,0.186
2021-07-01,6,shoes,summer,q3,21959.0,441,0.565,0.004999999999999999
2021-07-02,1,accessories,summer,q3,148540.0,2688,0.42500000000000004,0.018333333333333333
2021-07-02,2,apparel,summer,q3,78146.00000000001,1411,0.4225,0.07625
2021-07-02,3,shoes,summer,q3,71687.0,1461,0.41333333333333333,0.051166666666666666
2021-07-02,4,shoes,summer,q3,56619.00000000001,1104,0.4075,0.08975
2021-07-02,5,shoes,summer,q3,68638.0,1132,0.49,0.0955
2021-07-02,6,shoes,summer,q3,103595.0,1607,0.5175000000000001,0.01225
2021-07-03,1,accessories,summer,q3,54145.99999999999,1034,0.4633333333333333,0.13466666666666668
2021-07-03,2,apparel,summer,q3,45671.0,987,0.438,0.004999999999999999
2021-07-03,3,shoes,summer,q3,21408.0,517,0.35999999999999993,0.030333333333333337
2021-07-03,4,shoes,summer,q3,27717.0,671,0.40599999999999997,-0.047
2021-07-03,5,shoes,summer,q3,24791.999999999996,474,0.35666666666666663,-0.009666666666666665
2021-07-03,6,shoes,summer,q3,42588.0,770,0.4033333333333333,0.07066666666666667
2021-07-04,3,shoes,summer,q3,9872.0,252,0.415,-0.005499999999999998
2021-07-04,5,shoes,summer,q3,11096.0,226,0.425,0.0285
2021-07-05,1,accessories,summer,q3,128605.0,2149,0.445,0.00425
2021-07-05,2,apparel,summer,q3,86988.00000000001,1557,0.42,0.089
2021-07-05,3,shoes,summer,q3,69471.0,1366,0.3375,0.07775
2021-07-05,4,shoes,summer,q3,66720.0,1362,0.38999999999999996,0.049999999999999996
2021-07-05,5,shoes,summer,q3,80120.0,1300,0.475,0.013
2021-07-05,6,shoes,summer,q3,134378.0,2143,0.53,0.1376666666666667
2021-07-06,1,accessories,summer,q3,177815.0,3720,0.42799999999999994,0.057499999999999996
2021-07-06,2,apparel,summer,q3,106554.0,2241,0.4275,0.072375
2021-07-06,3,shoes,summer,q3,96296.0,2218,0.4575,0.037000000000000005
2021-07-06,4,shoes,summer,q3,62967.0,1451,0.49875,0.025
2021-07-06,5,shoes,summer,q3,82013.0,1661,0.38299999999999995,0.0261
2021-07-06,6,shoes,summer,q3,143568.0,2505,0.51,0.022
2021-07-07,2,apparel,summer,q3,18108.0,406,0.3999999999999999,0.049999999999999996
2021-07-07,6,shoes,summer,q3,15411.0,344,0.55,0.057999999999999996
2021-07-08,1,accessories,summer,q3,131759.0,2419,0.4633333333333334,-0.012833333333333334
2021-07-08,2,apparel,summer,q3,70172.00000000001,1280,0.3825,0.0655
2021-07-08,3,shoes,summer,q3,66517.0,1393,0.35000000000000003,0.050166666666666665
2021-07-08,4,shoes,summer,q3,48589.0,953,0.365,0.052750000000000005
2021-07-08,5,shoes,summer,q3,62356.0,1028,0.4049999999999999,0.0635
2021-07-08,6,shoes,summer,q3,92971.0,1442,0.5225,0.059
2021-07-09,1,accessories,summer,q3,191617.0,2859,0.4116666666666667,0.042
2021-07-09,2,apparel,summer,q3,147876.00000000003,2317,0.38375,0.031375
2021-07-09,3,shoes,summer,q3,116279.00000000001,1791,0.38666666666666666,0.067
2021-07-09,4,shoes,summer,q3,106304.0,1781,0.41875,0.06675
2021-07-09,5,shoes,summer,q3,117056.00000000001,1653,0.32999999999999996,0.026166666666666668
2021-07-09,6,shoes,summer,q3,160977.0,2086,0.49333333333333335,0.051166666666666666
2021-07-10,1,accessories,summer,q3,156987.0,3441,0.50375,0.052125
2021-07-10,2,apparel,summer,q3,95407.00000000001,2365,0.4325,0.047375
