retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method,product_id,region_id,store_id,date_id,sales_amount,profit_margin,growth_rate,product_prod,category,subcategory,unit_price,cost_price,launch_date,performance_score,retailer_store,retailer_id_store,state_store,city_store,store_type,store_size,store_location,store_performance,region_region,region_population,market_size,average_income,market_potential,growth_opportunity,date,month,year,season,is_holiday,time_period
Kohl's,1189833,2021-03-22,West,California,Los Angeles,Women's Athletic Footwear,36.0,176,6336.0,2471.0399999999995,0.38999999999999996,Outlet,4,3,9,8004,6336.0,0.3899999999999999,0.009,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-03-22,3,2021,spring,0,q1
Kohl's,1189833,2021-03-23,West,California,Los Angeles,Men's Apparel,36.0,128,4608.0,2718.7200000000003,0.5900000000000001,Outlet,5,3,9,8005,4608.0,0.5900000000000001,0.017,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-03-23,3,2021,spring,0,q1
Kohl's,1189833,2021-04-06,West,California,Los Angeles,Women's Apparel,33.0,194,6402.0,1472.46,0.23,Outlet,6,3,9,8006,6402.0,0.23,0.103,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-06,4,2021,spring,1,q2
Kohl's,1189833,2021-04-07,West,California,Los Angeles,Men's Street Footwear,31.0,248,7688.0,3536.48,0.46,Outlet,1,3,9,8007,7688.0,0.46,-0.072,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-07,4,2021,spring,0,q2
Kohl's,1189833,2021-04-08,West,California,Los Angeles,Men's Athletic Footwear,34.0,210,7140.0,2070.6,0.29,Outlet,2,3,9,8008,7140.0,0.29,0.195,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-08,4,2021,spring,0,q2
Kohl's,1189833,2021-04-09,West,California,Los Angeles,Women's Street Footwear,38.0,206,7828.0,3679.1600000000003,0.47000000000000003,Outlet,3,3,9,8009,7828.0,0.47000000000000003,0.108,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-09,4,2021,spring,0,q2
Kohl's,1189833,2021-04-10,West,California,Los Angeles,Women's Athletic Footwear,31.0,173,5363.0,2037.94,0.38,Outlet,4,3,9,8010,5363.0,0.38,-0.061,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-10,4,2021,spring,0,q2
Kohl's,1189833,2021-04-11,West,California,Los Angeles,Men's Apparel,38.0,149,5662.0,3453.8200000000006,0.6100000000000001,Outlet,5,3,9,8011,5662.0,0.6100000000000001,0.069,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-11,4,2021,spring,1,q2
Kohl's,1189833,2021-04-12,West,California,Los Angeles,Women's Apparel,49.0,198,9702.0,2619.54,0.27,Outlet,6,3,9,8012,9702.0,0.27,0.013,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-12,4,2021,spring,0,q2
Kohl's,1189833,2021-04-13,West,California,Los Angeles,Men's Street Footwear,32.0,240,7680.0,3609.6000000000004,0.47000000000000003,Outlet,1,3,9,8013,7680.0,0.47000000000000003,0.007,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-13,4,2021,spring,0,q2
Kohl's,1189833,2021-04-14,West,California,Los Angeles,Men's Athletic Footwear,34.0,221,7514.0,2254.2,0.3,Outlet,2,3,9,8014,7514.0,0.3,0.0,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-14,4,2021,spring,0,q2
Kohl's,1189833,2021-04-15,West,California,Los Angeles,Women's Street Footwear,36.0,215,7740.0,3483.0,0.45,Outlet,3,3,9,8015,7740.0,0.45,-0.074,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-15,4,2021,spring,0,q2
Kohl's,1189833,2021-04-16,West,California,Los Angeles,Women's Athletic Footwear,33.0,193,6369.0,2420.2200000000003,0.38,Outlet,4,3,9,8016,6369.0,0.38000000000000006,0.116,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-16,4,2021,spring,0,q2
Kohl's,1189833,2021-04-17,West,California,Los Angeles,Men's Apparel,38.0,140,5320.0,3138.8000000000006,0.5900000000000001,Outlet,5,3,9,8017,5320.0,0.5900000000000001,0.19,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-17,4,2021,spring,0,q2
Kohl's,1189833,2021-04-18,West,California,Los Angeles,Women's Apparel,43.0,206,8858.0,1948.76,0.22,Outlet,6,3,9,8018,8858.0,0.22,0.168,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-18,4,2021,spring,0,q2
Kohl's,1189833,2021-04-19,West,California,Los Angeles,Men's Street Footwear,36.0,297,10692.0,4704.4800000000005,0.44,Outlet,1,3,9,8019,10692.0,0.44000000000000006,0.078,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-19,4,2021,spring,0,q2
Kohl's,1189833,2021-04-20,West,California,Los Angeles,Men's Athletic Footwear,35.0,225,7875.0,2362.5,0.3,Outlet,2,3,9,8020,7875.0,0.3,0.009,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-20,4,2021,spring,0,q2
Kohl's,1189833,2021-04-21,West,California,Los Angeles,Women's Street Footwear,35.0,233,8155.0,3425.1000000000004,0.42000000000000004,Outlet,3,3,9,8021,8155.0,0.42000000000000004,0.075,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-21,4,2021,spring,1,q2
Kohl's,1189833,2021-04-22,West,California,Los Angeles,Women's Athletic Footwear,32.0,194,6208.0,2296.96,0.37,Outlet,4,3,9,8022,6208.0,0.37,-0.026,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-22,4,2021,spring,1,q2
Kohl's,1189833,2021-04-23,West,California,Los Angeles,Men's Apparel,39.0,165,6435.0,3861.0000000000005,0.6000000000000001,Outlet,5,3,9,8023,6435.0,0.6000000000000001,0.016,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-23,4,2021,spring,0,q2
Kohl's,1189833,2021-04-24,West,California,Los Angeles,Women's Apparel,48.0,264,12672.0,2787.84,0.22,Outlet,6,3,9,8024,12672.0,0.22,0.122,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-24,4,2021,spring,1,q2
Kohl's,1189833,2021-04-25,West,California,Los Angeles,Men's Street Footwear,30.0,285,8550.0,4018.5000000000005,0.47000000000000003,Outlet,1,3,9,8025,8550.0,0.47000000000000003,-0.081,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-25,4,2021,spring,0,q2
Kohl's,1189833,2021-04-26,West,California,Los Angeles,Men's Athletic Footwear,37.0,272,10064.0,2918.56,0.29,Outlet,2,3,9,8026,10064.0,0.29,0.114,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-26,4,2021,spring,0,q2
Kohl's,1189833,2021-04-27,West,California,Los Angeles,Women's Street Footwear,33.0,240,7920.0,3643.2000000000003,0.46,Outlet,3,3,9,8027,7920.0,0.46,-0.095,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-27,4,2021,spring,0,q2
Kohl's,1189833,2021-04-28,West,California,Los Angeles,Women's Athletic Footwear,29.0,228,6612.0,2644.7999999999997,0.39999999999999997,Outlet,4,3,9,8028,6612.0,0.39999999999999997,0.085,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-28,4,2021,spring,1,q2
Kohl's,1189833,2021-04-29,West,California,Los Angeles,Men's Apparel,38.0,224,8512.0,5107.200000000001,0.6000000000000001,Outlet,5,3,9,8029,8512.0,0.6000000000000001,0.14,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-29,4,2021,spring,0,q2
Kohl's,1189833,2021-04-30,West,California,Los Angeles,Women's Apparel,51.0,224,11424.0,2627.52,0.23,Outlet,6,3,9,8030,11424.0,0.23,0.134,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-04-30,4,2021,spring,0,q2
Kohl's,1189833,2021-05-01,West,California,Los Angeles,Men's Street Footwear,36.0,306,11016.0,4957.2,0.45,Outlet,1,3,9,8031,11016.0,0.45,-0.009,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-01,5,2021,spring,0,q2
Kohl's,1189833,2021-05-02,West,California,Los Angeles,Men's Athletic Footwear,41.0,264,10824.0,3355.44,0.31,Outlet,2,3,9,8032,10824.0,0.31,-0.08,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-02,5,2021,spring,0,q2
Kohl's,1189833,2021-05-03,West,California,Los Angeles,Women's Street Footwear,34.0,232,7888.0,3470.72,0.44,Outlet,3,3,9,8033,7888.0,0.44,-0.016,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-03,5,2021,spring,0,q2
Kohl's,1189833,2021-05-04,West,California,Los Angeles,Women's Athletic Footwear,36.0,223,8028.0,3050.64,0.38,Outlet,4,3,9,8034,8028.0,0.38,0.076,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-04,5,2021,spring,0,q2
Kohl's,1189833,2021-05-05,West,California,Los Angeles,Men's Apparel,43.0,230,9890.0,6131.800000000001,0.6200000000000001,Outlet,5,3,9,8035,9890.0,0.6200000000000001,0.044,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-05,5,2021,spring,1,q2
Kohl's,1189833,2021-05-06,West,California,Los Angeles,Women's Apparel,46.0,208,9568.0,2200.64,0.23,Outlet,6,3,9,8036,9568.0,0.22999999999999998,-0.031,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-06,5,2021,spring,0,q2
Kohl's,1189833,2021-05-07,West,California,Los Angeles,Men's Street Footwear,38.0,289,10982.0,5051.72,0.46,Outlet,1,3,9,8037,10982.0,0.46,0.168,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-07,5,2021,spring,1,q2
Kohl's,1189833,2021-05-08,West,California,Los Angeles,Men's Athletic Footwear,39.0,264,10296.0,2779.92,0.27,Outlet,2,3,9,8038,10296.0,0.27,0.075,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-08,5,2021,spring,0,q2
Kohl's,1189833,2021-05-09,West,California,Los Angeles,Women's Street Footwear,38.0,210,7980.0,3591.0,0.45,Outlet,3,3,9,8039,7980.0,0.45,0.178,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-09,5,2021,spring,0,q2
Kohl's,1189833,2021-05-10,West,California,Los Angeles,Women's Athletic Footwear,39.0,195,7605.0,3041.9999999999995,0.39999999999999997,Outlet,4,3,9,8040,7605.0,0.39999999999999997,0.107,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-10,5,2021,spring,0,q2
Kohl's,1189833,2021-05-11,West,California,Los Angeles,Men's Apparel,44.0,195,8580.0,5319.600000000001,0.6200000000000001,Outlet,5,3,9,8041,8580.0,0.6200000000000001,0.002,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-11,5,2021,spring,0,q2
Kohl's,1189833,2021-05-12,West,California,Los Angeles,Women's Apparel,49.0,210,10290.0,2263.8,0.22,Outlet,6,3,9,8042,10290.0,0.22000000000000003,-0.036,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-12,5,2021,spring,0,q2
Kohl's,1189833,2021-05-13,West,California,Los Angeles,Men's Street Footwear,36.0,256,9216.0,4331.52,0.47000000000000003,Outlet,1,3,9,8043,9216.0,0.47000000000000003,-0.09,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-13,5,2021,spring,0,q2
Kohl's,1189833,2021-05-14,West,California,Los Angeles,Men's Athletic Footwear,43.0,264,11352.0,3405.6,0.3,Outlet,2,3,9,8044,11352.0,0.3,0.153,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-14,5,2021,spring,0,q2
Kohl's,1189833,2021-05-15,West,California,Los Angeles,Women's Street Footwear,33.0,208,6864.0,2882.88,0.42000000000000004,Outlet,3,3,9,8045,6864.0,0.42000000000000004,-0.015,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-15,5,2021,spring,0,q2
Kohl's,1189833,2021-05-16,West,California,Los Angeles,Women's Athletic Footwear,33.0,213,7029.0,2952.18,0.42,Outlet,4,3,9,8046,7029.0,0.42,-0.046,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-16,5,2021,spring,0,q2
Kohl's,1189833,2021-05-17,West,California,Los Angeles,Men's Apparel,46.0,210,9660.0,5989.200000000001,0.6200000000000001,Outlet,5,3,9,8047,9660.0,0.6200000000000001,0.131,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-17,5,2021,spring,0,q2
Kohl's,1189833,2021-05-18,West,California,Los Angeles,Women's Apparel,46.0,208,9568.0,2296.32,0.24000000000000002,Outlet,6,3,9,8048,9568.0,0.24000000000000002,0.199,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-18,5,2021,spring,0,q2
Kohl's,1189833,2021-05-19,West,California,Los Angeles,Men's Street Footwear,40.0,272,10880.0,5004.8,0.46,Outlet,1,3,9,8049,10880.0,0.46,0.154,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-19,5,2021,spring,0,q2
Kohl's,1189833,2021-05-20,West,California,Los Angeles,Men's Athletic Footwear,42.0,264,11088.0,3326.4,0.3,Outlet,2,3,9,8050,11088.0,0.3,0.112,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-20,5,2021,spring,0,q2
Kohl's,1189833,2021-05-21,West,California,Los Angeles,Women's Street Footwear,35.0,223,7805.0,3590.3,0.46,Outlet,3,3,9,8051,7805.0,0.46,0.064,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-21,5,2021,spring,0,q2
Kohl's,1189833,2021-05-22,West,California,Los Angeles,Women's Athletic Footwear,33.0,221,7293.0,3063.06,0.42,Outlet,4,3,9,8052,7293.0,0.42,0.093,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-22,5,2021,spring,0,q2
Kohl's,1189833,2021-05-23,West,California,Los Angeles,Men's Apparel,46.0,204,9384.0,5348.880000000001,0.5700000000000001,Outlet,5,3,9,8053,9384.0,0.5700000000000001,0.192,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-23,5,2021,spring,0,q2
Kohl's,1189833,2021-05-24,West,California,Los Angeles,Women's Apparel,49.0,238,11662.0,2798.88,0.24000000000000002,Outlet,6,3,9,8054,11662.0,0.24000000000000002,0.087,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-24,5,2021,spring,0,q2
Kohl's,1189833,2021-05-25,West,California,Los Angeles,Men's Street Footwear,39.0,315,12285.0,5651.1,0.46,Outlet,1,3,9,8055,12285.0,0.46,0.064,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-25,5,2021,spring,0,q2
Kohl's,1189833,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,42.0,288,12096.0,3386.88,0.28,Outlet,2,3,9,8056,12096.0,0.28,0.159,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-26,5,2021,spring,0,q2
Kohl's,1189833,2021-05-27,West,California,Los Angeles,Women's Street Footwear,39.0,231,9009.0,4144.14,0.46,Outlet,3,3,9,8057,9009.0,0.46,0.136,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-27,5,2021,spring,0,q2
Kohl's,1189833,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,35.0,224,7840.0,3135.9999999999995,0.39999999999999997,Outlet,4,3,9,8058,7840.0,0.39999999999999997,0.089,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-28,5,2021,spring,0,q2
Kohl's,1189833,2021-05-29,West,California,Los Angeles,Men's Apparel,43.0,219,9417.0,5838.540000000001,0.6200000000000001,Outlet,5,3,9,8059,9417.0,0.6200000000000001,0.198,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-29,5,2021,spring,0,q2
Kohl's,1189833,2021-05-30,West,California,Los Angeles,Women's Apparel,44.0,232,10208.0,2552.0,0.25,Outlet,6,3,9,8060,10208.0,0.25,-0.07,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Kohl's,1189833,California,Los Angeles,outlet,medium,los angeles,64.41,West,6110425,small,35477,61,68,2021-05-30,5,2021,spring,1,q2
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men's Street Footwear,36.0,147,5292.0,2381.4,0.45,Outlet,1,3,10,8061,5292.0,0.45,0.103,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Foot Locker,1185732,California,Los Angeles,outlet,medium,los angeles,62.88,West,6110425,small,35477,61,68,2021-05-31,5,2021,spring,0,q2
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,31.0,91,2821.0,1156.61,0.41,Outlet,2,3,10,8062,2821.0,0.41,-0.06,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Foot Locker,1185732,California,Los Angeles,outlet,medium,los angeles,62.88,West,6110425,small,35477,61,68,2021-06-01,6,2021,summer,0,q2
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women's Street Footwear,24.0,94,2256.0,879.8399999999999,0.38999999999999996,Outlet,3,3,10,8063,2256.0,0.38999999999999996,-0.006,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Foot Locker,1185732,California,Los Angeles,outlet,medium,los angeles,62.88,West,6110425,small,35477,61,68,2021-06-02,6,2021,summer,0,q2
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,27.0,41,1107.0,509.22,0.46,Outlet,4,3,10,8064,1107.0,0.46,0.182,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Foot Locker,1185732,California,Los Angeles,outlet,medium,los angeles,62.88,West,6110425,small,35477,61,68,2021-06-03,6,2021,summer,0,q2
Sports Direct,1197831,2021-08-15,South,Texas,Dallas,Men's Apparel,26.0,113,2938.0,793.2600000000001,0.27,Outlet,5,2,13,8065,2938.0,0.27,0.109,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1197831,Texas,Dallas,outlet,large,dallas,95.58,South,4225570,medium,34422,56,68,2021-08-15,8,2021,summer,0,q3
Sports Direct,1197831,2021-08-16,South,Texas,Dallas,Women's Apparel,24.0,163,3912.0,1877.76,0.48,Outlet,6,2,13,8066,3912.0,0.48,0.06,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1197831,Texas,Dallas,outlet,large,dallas,95.58,South,4225570,medium,34422,56,68,2021-08-16,8,2021,summer,0,q3
Sports Direct,1197831,2021-08-17,South,Texas,Dallas,Men's Street Footwear,19.0,230,4370.0,1398.4,0.32,Outlet,1,2,13,8067,4370.0,0.32,-0.088,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1197831,Texas,Dallas,outlet,large,dallas,95.58,South,4225570,medium,34422,56,68,2021-08-17,8,2021,summer,0,q3
Sports Direct,1197831,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,23.0,215,4945.0,1780.2,0.36,Outlet,2,2,13,8068,4945.0,0.36,0.105,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1197831,Texas,Dallas,outlet,large,dallas,95.58,South,4225570,medium,34422,56,68,2021-08-18,8,2021,summer,1,q3
Sports Direct,1197831,2021-08-19,South,Texas,Dallas,Women's Street Footwear,27.0,143,3861.0,1351.35,0.35,Outlet,3,2,13,8069,3861.0,0.35,0.072,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1197831,Texas,Dallas,outlet,large,dallas,95.58,South,4225570,medium,34422,56,68,2021-08-19,8,2021,summer,0,q3
Sports Direct,1197831,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,28.0,136,3808.0,1713.6000000000001,0.45,Outlet,4,2,13,8070,3808.0,0.45,-0.073,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1197831,Texas,Dallas,outlet,large,dallas,95.58,South,4225570,medium,34422,56,68,2021-08-20,8,2021,summer,0,q3
Sports Direct,1197831,2021-08-21,South,Texas,Dallas,Men's Apparel,26.0,93,2418.0,773.76,0.32,Outlet,5,2,13,8071,2418.0,0.32,0.122,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1197831,Texas,Dallas,outlet,large,dallas,95.58,South,4225570,medium,34422,56,68,2021-08-21,8,2021,summer,0,q3
Sports Direct,1197831,2021-08-22,South,Texas,Dallas,Women's Apparel,26.0,155,4030.0,2055.3,0.51,Outlet,6,2,13,8072,4030.0,0.51,0.146,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1197831,Texas,Dallas,outlet,large,dallas,95.58,South,4225570,medium,34422,56,68,2021-08-22,8,2021,summer,0,q3
Sports Direct,1197831,2021-08-23,South,Texas,Dallas,Men's Street Footwear,21.0,203,4263.0,1662.5699999999997,0.38999999999999996,Outlet,1,2,13,8073,4263.0,0.38999999999999996,0.086,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1197831,Texas,Dallas,outlet,large,dallas,95.58,South,4225570,medium,34422,56,68,2021-08-23,8,2021,summer,0,q3
